Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Ra fumna cha pulida je scare a r'è maravia	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A donna che puisse e scae ze maeà	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La donna che puisse e scale è malata	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A donna che puisse e scaee ze maeà	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ra donna ca pulisc re score a ré marota	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Chela femena che neta su le scale le malada	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		La dona ca ramasa li scalie ie malavia	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		A femmena che 'a neta e scae la è maada	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La siora che neta le scale la sta mal	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		La fèmine ch'e nete lis scjalis e jè malade	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La dona che pulise le scale e xe malà	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La dono che neta le scale l’e malado	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		A donna che pulisce e scae a l'è marotta	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		La femina che nete lis scialis e je malade	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La femma che neta le sciale la è marota	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Aa dona ch'a spassa ee scoe a l'è maota	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		La femena che sneta i scaler l’e malava	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		La fumna ca pulida i scale a l'è malavia	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		La fumna ca pulida ie scare a re maravia	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		La femena che fa mont le sciale l'ei maleda	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		La donno qu'ermaso lh'eichalie il é malavio	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		A signora dee puisie ze maeà	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		La femna che neta le sciale la è malada	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La femna che neta le sciale la è malada	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | agg | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La dona che neta le scale xe malà	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		La femena che neta ee scae la sè malà	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		A dona che neta e scae xe maeada	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		L'ala che puzenàia les stighes è püra	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		A femena che sneta e scae xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che a sneta e scae a xe maeda	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che snéta e scae a ze maeà	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che sneta e scae xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Quea che fa pulisia ae scae xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fare | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg femm | sogg indef | sogg nom | sogg prev | trans | WH sogg | 
		La femena che sneta e scae xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che sneta e scae a xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che sneta e scae xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A fémena che snéta e scae ze maeà	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | 
		A femena che puise e scae xe maeÃ 	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A signora che sneta e scae sta poco ben	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | avv altri | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | stare | trans | WH sogg | 
		A femena che snéta e scae a ze maeà	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femana che snéta e scae a ze maeà	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A dona che sneta e scale a xe malà	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che 'neta e scae xè maeà	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che 'neta e scaee, xe maeada	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che sneta e scae a xe maeà	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femana che puisce e scale a xe malada	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femana che sneta e scae a xe maeÃ 	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | clit sogg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La femina ch'a neta li'scjalis 'a è malada	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		La femina ch'a' neta lis scjalis a' è malada	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		La femena che sneta e scae ze maeà	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		A femana che snéta e scae ze maeà	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che snéta e scae ze maeà	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che snéta e scae a ze maeà	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | agg | clit 3 | clit femm | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che ga da puire e scae ze maeà	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg prev | trans | 
		A femena che neta e scae ze maeà	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A donna che neta e scae ze maeà	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che neta e scaee a ze maeà	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | clit 3 | clit femm | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La donna che neta e scae ze maeà	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La donna che puisse e scaee ze maeà	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A dona ca pulisce e scae a l'è marota	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		La dóna c(h)e nèta 'l sc'c(h)al l'é maléda	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		La dona che neta le scae la ze maà	Schio	Schio,Vicenza,Veneto	Meridionale	 | agg | clit 3 | clit femm | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La landa che tierj la sceles ie maleda	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Ea dona che sneta e scae zè maa	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ea dona che sneta e scae zè maa	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La femena che la pulisc di scala l’è malada	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		La femana che neta le scale e xè malà	Solesino	Solesino,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A dona ka pulíše i škÈ a lÈ máwta	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		A dona ch'a pulisce e schae a l'è maota	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		La dona cà pulise el scale l'è malà	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		La dona ch'la pulise el scale l'è malà	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		La femena che neta le scale lè malada	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		La femina ca neta li sciali a eis, malada	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Ea femena che sneta e scae e ze ga maà	Teolo	Teolo,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		La dona che puisse e scae xe maà	Terranegra	Padova,Padova,Veneto	Meridionale	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		A femena che neta e scae a ze maea	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		La femena che neta le scale la è malada	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		La fumna ca la pulis ia scali a l'è malavia	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		La fomna che a polida la scalaa l'è malavia	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		La fomna che a polida le scale a l'è malavia	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		La fomna ch'a polida le scale a l'è malavia	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		La dona ch'arpoliss je scali a l'é malavia	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		La fomna ch'a polida le scale a l'è malavia	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		‘A donna che pulisce ‘e scale è ‘mmalata	Treia	Treia,Macerata,Marche	Maceratese	
		La dona che neta le scale (la) se malada	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		La dona che neta le scale xé malada	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		‘A fèmmene/crestiàne ca pelizze i scàle jè malàte	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		La dona che neta le scale xè malà	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		La dona che neta le scale la sè malà	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		La fómena che la pulisc li scala lè maleda	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		La femina che la neta li scala l'è malada	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		A dona ca netesa e scare a l'è marota	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		La dona che neta le scale l'è malà	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		La dona ca neta i scal a lè malada	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ea signora che netta e scae xe maeada.	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		ÃÂa dona che netta ÃÂe scaÃÂe xe maÃÂada	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ea dona che netta e scae xe maeada.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ea signora che netta e scae xe maeada.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ea dona che netta e scae xe maeada.	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ea dona che netta e scae xe maeada	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
		Ea dona che netta e scale xe maeada	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | essere | fless 3 | fless 3 = fless 6 | indic pres | ogg def | ogg dir | ogg femm | ogg plur | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH sogg | 
