Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		U te deve da quelu libru	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		At dev dar cal libar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit 2 | clit climb | clit indir | clit sogg espl | dimostr | dovere | fless 3 | indic pres | inf sempl | ogg dir | ogg indir | ogg masch | ogg sing | pro | trans | 
		Al t a da der cal libar	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Lu al t'à da dar cal libar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Ad dev dati col liber	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'L deva deti cul libbru	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Ut deve do cul libbru	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Te go de da quel liber / A go da dat cul liber	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		u te deve dae quellu libbru	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El te deve dar quel libro	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Ghe toca te dà chel liber / 'l a da te dà chel 'liber	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U ta da de che libar	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U te deve da colu libru	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Al a di dati chel libri	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') ti devo dà quel libro / e' ciò da dati quel libro	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Al gh'a da datt quell libre	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		El deve darte quel libro là	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U te deve da collu libbru	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A te deve dò cuellu libbru	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) ti deve dare quel libro	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U t'ha da dé che livar	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A te devo dae quelo libro	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al ge de dat quel liber lè	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El te dev da chel liber la	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al ga di dat quel liber le	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al ga di dat quel liber le	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La/El te deve dare chel libro	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al gna de dat chel liber	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al gh'a da darat cal libar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El ga da darte quel libro	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El g a de dat quel liber	Milano1	Milano,Milano,Lombardia	Occidentale	
		Gu de dat che'l liber lì	Milano2	Milano,Milano,Lombardia	Occidentale	
		... Te ga de da kel liber la	Milano4	Milano,Milano,Lombardia	Occidentale	
		Al devi dati chel libri	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A deuv dete chel liber	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Ot dev dete col libre	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		L'ha da dat col liber	Monno	Monno,Brescia,Lombardia	Orientale	
		El te deve dar quel libro	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El te deve dar quel libro	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El ga da darte chel libro	Padova1	Padova,Padova,Veneto	Meridionale	
		El te ga da dare chel libro	padova2	Padova,Padova,Veneto	Meridionale	
		A di dati chel libri	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El ga da darte quel libro	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A deu dete cul libre	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		At dev de quel libr	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		La da darte quel libro	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Ou diòu/djòu dounâ-te quê libre	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U te deve dà quellu libbru	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		El ha di dati chel libri	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		U t'ha da dè che libri	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I te deive daa quu libru	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Dou dete cul libre	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A dev dete col liber	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A te deou dounà que libbre	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		La te deve dar quel libro	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		El ga da darte chel libro	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al à di dati chel libri	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Go da darte quel libro	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El/a te ga da dare chel libro	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A dev dete col liber	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I devo dete col liber/ A venta ch'it daga col liber	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I devo dete col liber	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A dev dete col liber	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A dev dati col 'liber	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è da deta cul libru	Trecate	Trecate,Novara,Piemonte	Novarese	
		El ga da darte quel libro	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		El te devi dar quel libro	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El ga de darte quel libro	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U te deve dà su libru / u l'a da date.. / u t'a da date..	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Al dev dat cal libar là	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		'L ga de dat chel liber	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	13.0	Gli e` arrivata una lettera				 | acc partic sogg | aux E | clit 3 | clit indir | clit masch | fless 3 | inacc | indic pass pross | ogg indir | sogg femm | sogg indef | sogg nom | sogg postv | sogg sing | 
		AL ghe ruat na letera	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Ghè ariva na letera	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghè arivà na lettera	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghe arrivà na lettera	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U ja rivoo 'na leuttra	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Ghè arivà na letea	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		G'è arivau na letia	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		G'è arivon ina letra	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A ghe ria' na letra	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | aux E | clit 3 | clit indir | clit masch | clit sogg espl | fless 3 | inacc | indic pass pross | ogg indir | sogg femm | sogg indef | sogg nom | sogg postv | sogg sing | 
		A i è arivè una lettra	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A gh'è riva na letra	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A j'é rivà na letera	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'Nghè rivagghi 'na lottra	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U è rivò una lottra	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A gh'è rivà na letra (litera)	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U l'à ricevuu unna letia li ghea unna letia pe lè	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Gh'è arivà 'na letera	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		G'è lugà 'na letra	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U je arivat ona letra	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		G è ariò ina letia	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		I a rivada una letera	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') l'è arrivato una lettera	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Gh'è rivat na lettra	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Ghe ha rivà na lettera	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		G'è ariò una lettea	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U gh'è arivun 'na littira	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) gli è arrivata una lettera	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U iè ariveda una letra	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		La gh'è rivà na letea	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ghe rivaa na letera	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe rivaa na letera	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe rivaa na letera	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe rivà na letera	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe sè rivà 'na letera	Longare	Longare,Vicenza,Veneto	Meridionale	
		'L ghe riat na letera	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A gh'è rivà na letra	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghe sè riva(da) na letara	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Gh e arivà una letera	Milano1	Milano,Milano,Lombardia	Occidentale	
		Ghe rivà una letera	Milano2	Milano,Milano,Lombardia	Occidentale	
		G e rivà na letera	Milano4	Milano,Milano,Lombardia	Occidentale	
		E ie rivade una lettera	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'è rivaje na letera	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O-i è rivaje na litra	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l ge ruà ina letra	Monno	Monno,Brescia,Lombardia	Orientale	
		Gh'è rivà na letera	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Ghe ha 'rivà 'na letera	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe se rivà na letara	Padova1	Padova,Padova,Veneto	Meridionale	
		Ghe ze rivà na lettera	padova2	Padova,Padova,Veneto	Meridionale	
		Ai è rivade une letare	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La ghe ze rivada una letera	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'è rivaje na letera	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U i è rivò na lettra	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Ghe a rivà 'na letera	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		La lh’ei arrivá inë letro	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ge arivou una lettera	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		J a rivade una lettera	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		U iè arivat una letra	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		A gh'è rivà na letea	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'è ruvaie na letra	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'é rivà na litra	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		La lh'è aribà uno lettro	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Gh'è rivà na letera	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Ghe xe rivà na letera	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'A j è rivada 'na letara	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ghe sè rivà na letera	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ghe ze rivà na letera	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'è rivaje na lìtra	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'è rivaje na litra	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'è rivaje na litra	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'è rivaje na litra	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha rivaji na litra	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è rivaia una lotra	Trecate	Trecate,Novara,Piemonte	Novarese	
		Ghe zè rivada 'na letara	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Ghe se rivada 'na letara	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ghe xè rivà na letera	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		G'è arivau ina letera	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		A ghe riva una letera	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		(A lu) 'l ghe ruà 'na letra	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	15.0	Ti sei messa i calzini bianchi				 | acc partic sogg | agg | aux E | clit 2 | clit rifless | fless 2 | indic pass pross | ogg def | ogg dir | ogg masch | ogg plur | pro | 
		Te se metuda i scalfaroc corc	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Te te sei mesa i calzòti bianchi.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Te set mese i calzòti bianchi.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		T'hai mes i calzoti bianchi.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ti t'ej missa i scapigni gianchi	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Te te sien misa ià cauza bianca	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Ti t'è misu i scapin gianchi	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Ti t'è misa (musa) i casetin gianchi	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		At tat s'e' misa i calset bianchi	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | agg | aux E | clit 2 | clit rifless | clit sogg espl | fless 2 | indic pass pross | ogg def | ogg dir | ogg masch | ogg plur | pro | 
		T a t i mess i calzeten bianch	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Ta t'je misa i calzit bianc	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E t'et sè butà ij caussit bianch	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Tè matotti 'l causotti bionchi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Te te missa ei cazotte gianche	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		T'at sa mesa i casteu bianc	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ti te missu i chesetini gianchi	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Te t'hai metù (Te te sei metua) i calzoti bianchi	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Te te à metù i caazet bianc	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Tat ci messa i calzten bienc	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Ti t'è musa e casete gianke	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Tu ti ses mituda i calsins blancs	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') ti se' messa i calzini bianchi	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		tu s sett metuda i calzett bianch	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Te te se mesa i calzet bianchi	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		ti t'è missa e cassetine gianche	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Ti t'è miscia i casettin gianchi	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Tu ti sei messa i calzini bianchi	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		T'at ci mesa i calzet biench	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Te t'ei misa e caosere gianche	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A ta set metuda i calzett bianch	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ta set metuda i calzett bianch	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Te se metuda i calzet bianch	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Te te si mesa i calseti bianchi	Longare	Longare,Vicenza,Veneto	Meridionale	
		Te mitit so i scarpì bianc	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A t'at se misa i calsetin bianch	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ti te si mesa i calzeti bianchi / Ti te ga meso	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Te se mis i calsin bianc	Milano1	Milano,Milano,Lombardia	Occidentale	
		te mis sù i calsetit bianc	Milano2	Milano,Milano,Lombardia	Occidentale	
		Te s e mesa i kalset biank	Milano4	Milano,Milano,Lombardia	Occidentale	
		Tu ti ses mituda i calzins blancs	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		It l'has butate ij causset bianch	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I t'he' butate j caosset bianch	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Te t-sè caciada so i calsi bianc	Monno	Monno,Brescia,Lombardia	Orientale	
		Te as mesa i calzoti bianchi	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Te te si messa i calseti bianchi	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Ti te sei messa e cause gianche	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		°Te te sì mesa i calzeti bianchi / Te te ghe meso i calzeti bianchi	Padova1	Padova,Padova,Veneto	Meridionale	
		Te te si messa i calseti bianchi	padova2	Padova,Padova,Veneto	Meridionale	
		Tu ti sos mitut i cjalsus blancs	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Te te ze mesa i calseti bianchi	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		T'sei butate i causet bianc	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		T t'è butò i scapein gianchi	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Te ti si mesa i calseti bianchi	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		At se bitá lâ chòusse blanche	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ti t'è missa i casetin gianchi	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Tu has mitut i       blancs	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Tat ci mes i calzet biench	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Te t'ei misa ee cause gianche	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		T'sei butate i causin bianc	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		It sé butà ij caussettin bianch	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Tu t' se butà la chaousa blancha	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Te te sei mesa i calseti bianchi	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Te te ghe meso i calseti bianchi	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I ti ti sos mituda i calsins blancs	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Te te ga meso i calseti bianchi	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Te ti si mesa i calsiti bianchi	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		It ses butate ij causettin bianch	Torino	Torino,Torino,Piemonte	Alto piemontese	
		It ses butate y causset bianch	Torino1	Torino,Torino,Piemonte	Alto piemontese	
