Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Dil cà csì beli n'ò vist pochi	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E n'on visti pochi ca paré bele	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J'ò vustunu pochi d'caj 'nsé beli	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A n'ho vistu poche et cai gleascì belle	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		En hoo vist pochi (pughi) d'li ca così (tse) bele	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		De cose cuscì bele n'ò viste poche	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		N'ho vist poche, case sì bele	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Ghe 'n ai vist poche case cosita bele	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A no vest poki dal ca acse beli	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		N ò ustu poche de ché cusì bele	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O ud ai visdudis pocis, di ciasis cussì bielis	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') n'ho viste poche di case belle così	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		(a) n'u vist poch da cà nscì bei	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Ghe n'ho vist poche de cose bee cusì	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		N'o ustu poche de ca cuscì belle	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A ne ho vistu poche de ca cuscì belle	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		E ni ho viste poche di case così belle	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A n'ho vest poch, d'al ca' accè beli	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A n'ò viste poghe de ca così bele	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A n'ho vedu posc de ca insci bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No vedu pochi de ca insce bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A no vedu poch de cà insci bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ghi gne go viste poche de case cossi bele	Longare	Longare,Vicenza,Veneto	Meridionale	
		N'ho iste poche de cà isé bele	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A 'n u vist  pochi ad li casi acsì beli	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghe ne go viste poche di case cussi bele	Mestre	Venezia,Venezia,Veneto	Lagunare	
		(A) n u vist poc de ca insi bei	Milano1	Milano,Milano,Lombardia	Occidentale	
		Nu vist poc de ca inscì bei	Milano2	Milano,Milano,Lombardia	Occidentale	
		N u vist pok de ka iušì bel	Milano4	Milano,Milano,Lombardia	Occidentale	
		O hai viodudis pucis ciasis cusi bielis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I l'hai vist-ne poche 'd ca bele parej	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I j'heu vist-ne poche, ed ca bele parej	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		N'ho vist mia tate ca 'nse bele	Monno	Monno,Brescia,Lombardia	Orientale	
		Ne hai vist poche de case sì bele	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Ghe n'ho viste poche, de case cossì bee	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe n'o visto poche de case cussì bee	Padova1	Padova,Padova,Veneto	Meridionale	
		Ne go viste poche de case cussì bee	padova2	Padova,Padova,Veneto	Meridionale	
		An dai vidudis pocis di ciasis cussì bielis	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ghe ne go viste poche, de caze così bele	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		'Lo vistne ed ca bele parej	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A n'o vist poche d ca csì belle	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Ne o viste poche de case cussì bee	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A n’ei vî poque,’d meisoun ossí bale	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ne o vistu poche cà cuscì belle	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E' nd'ai vidudis	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ai no vest pochi ad chesi ise beli	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		De ca cuscì bele e n'ho viste poghe	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		N'ai viste poche ca bele parei	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I 'n n'ho viste poche, ed ca csì bele	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		N'ai pa vit gaire de meizoun bella parelh	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Ne ho viste poche de case sì bele	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Ghe ne go viste poche de case cussì bee	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I nd ai vidudis pucjs, di cjasis cussì bielis	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ghe ne go viste poche de case cussì bee	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ghi no viste poche de case cussì bee	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I'n n'hi viste-ne pòche, əd ca bele parej	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai vistne poche 'd ca bel parej	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai veddune poche 'd ca bele parej	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I n'hai vistne poche, 'd ca bele parej	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I l'ho vistni pochi 'd ca beli parej	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such vistana poch ad ca bei insi ( insi bei)	Trecate	Trecate,Novara,Piemonte	Novarese	
		Ghe ne go viste poche de case cussì bele	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Mi ne go viste poche de case cussì bele	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ghi n'ho viste poche de case cussi bele	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		N'on vistu poche de cae cuscì bele	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		No vest pochi da ca isce beli	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		N'o ist poche de cà 'nse bele	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	15.0	Ti sei messa i calzini bianchi				 | acc partic sogg | agg | aux E | clit 2 | clit rifless | fless 2 | indic pass pross | ogg def | ogg dir | ogg masch | ogg plur | pro | 
		Te se metuda i scalfaroc corc	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Te te sei mesa i calzòti bianchi.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Te set mese i calzòti bianchi.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		T'hai mes i calzoti bianchi.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ti t'ej missa i scapigni gianchi	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Te te sien misa ià cauza bianca	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Ti t'è misu i scapin gianchi	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Ti t'è misa (musa) i casetin gianchi	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		At tat s'e' misa i calset bianchi	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | agg | aux E | clit 2 | clit rifless | clit sogg espl | fless 2 | indic pass pross | ogg def | ogg dir | ogg masch | ogg plur | pro | 
		T a t i mess i calzeten bianch	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Ta t'je misa i calzit bianc	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E t'et sè butà ij caussit bianch	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Tè matotti 'l causotti bionchi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Te te missa ei cazotte gianche	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		T'at sa mesa i casteu bianc	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ti te missu i chesetini gianchi	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Te t'hai metù (Te te sei metua) i calzoti bianchi	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Te te à metù i caazet bianc	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Tat ci messa i calzten bienc	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Ti t'è musa e casete gianke	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Tu ti ses mituda i calsins blancs	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') ti se' messa i calzini bianchi	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		tu s sett metuda i calzett bianch	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Te te se mesa i calzet bianchi	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		ti t'è missa e cassetine gianche	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Ti t'è miscia i casettin gianchi	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Tu ti sei messa i calzini bianchi	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		T'at ci mesa i calzet biench	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Te t'ei misa e caosere gianche	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Te se metuda i calzet bianch	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ta set metuda i calzett bianch	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ta set metuda i calzett bianch	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Te te si mesa i calseti bianchi	Longare	Longare,Vicenza,Veneto	Meridionale	
		Te mitit so i scarpì bianc	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A t'at se misa i calsetin bianch	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ti te si mesa i calzeti bianchi / Ti te ga meso	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Te se mis i calsin bianc	Milano1	Milano,Milano,Lombardia	Occidentale	
		te mis sù i calsetit bianc	Milano2	Milano,Milano,Lombardia	Occidentale	
		Te s e mesa i kalset biank	Milano4	Milano,Milano,Lombardia	Occidentale	
		Tu ti ses mituda i calzins blancs	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		It l'has butate ij causset bianch	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I t'he' butate j caosset bianch	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Te t-sè caciada so i calsi bianc	Monno	Monno,Brescia,Lombardia	Orientale	
		Te as mesa i calzoti bianchi	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Te te si messa i calseti bianchi	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Ti te sei messa e cause gianche	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		°Te te sì mesa i calzeti bianchi / Te te ghe meso i calzeti bianchi	Padova1	Padova,Padova,Veneto	Meridionale	
		Te te si messa i calseti bianchi	padova2	Padova,Padova,Veneto	Meridionale	
		Tu ti sos mitut i cjalsus blancs	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Te te ze mesa i calseti bianchi	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		T'sei butate i causet bianc	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		T t'è butò i scapein gianchi	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Te ti si mesa i calseti bianchi	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		At se bitá lâ chòusse blanche	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ti t'è missa i casetin gianchi	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Tu has mitut i       blancs	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Tat ci mes i calzet biench	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Te t'ei misa ee cause gianche	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		T'sei butate i causin bianc	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		It sé butà ij caussettin bianch	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Tu t' se butà la chaousa blancha	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Te te sei mesa i calseti bianchi	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Te te ghe meso i calseti bianchi	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I ti ti sos mituda i calsins blancs	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Te te ga meso i calseti bianchi	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Te ti si mesa i calsiti bianchi	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		It ses butate ij causettin bianch	Torino	Torino,Torino,Piemonte	Alto piemontese	
		It ses butate y causset bianch	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It ses butate y causset bianch	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		It ses butate ij causset bianch	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A t'é butati ij causset bianch	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		T'è misata i calsetit bionc (t'è butata i calsitit bionc)	Trecate	Trecate,Novara,Piemonte	Novarese	
		Te te ga messo i calseti bianchi	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Te se ga messo le calzete bianche	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Te ti si messa i calzetti bianchi	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Ti te sei mesa e causete gianche	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		(te) te se messa i calsì bianch	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	18.0	Il tuo amico e` andato a casa ieri, e stamattina è arrivata tua nonna				 | acc partic sogg | acc partic sogg | aux E | aux E | avv temp | avv temp | coord frase | fless 3 | inacc | inacc | indic pass pross | indic pass pross | poss 2 | poss 2 | PP | PP indef | PP loc | PP sing | sogg def | sogg def | sogg femm | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | 
		Al to amis l'è andac a ca ier e stadoma l'è ruat la tua ava	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El to amico l’è na a casa ieri/algeri e stamatina  è arivà to nona.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El to amico l’è na a casa algeri e stamatina  è arivà to nona.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El to amico l’è na a casa algeri e stamattina  è arivà to nona.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U toh amisc u l'a 'ndoo a cò ieri e sctamaten u l'a rivoja toh nonna	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		U to amigo g'è ndà a ca aiei e stama'ten l'è arivà to nona	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U to amigu u l'è anetu a ca vei, e stamatin l'è arivau to mué grande	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U to amigu l'è anon a cà vej e stamatin a l'è arivà to nona	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al to amig l'e' anda' a ca ier e ista matina l'e' ria' to nona	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | acc partic sogg | aux E | aux E | avv temp | avv temp | clit sogg espl | coord frase | fless 3 | inacc | inacc | indic pass pross | indic pass pross | poss 2 | poss 2 | PP | PP indef | PP loc | PP sing | sogg def | sogg def | sogg femm | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | 
		Air al to amigh l è andè a ca e stamateina a i è arivè to nona	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Al to amig l'è ndà cà ajer, e stamatina è rivà to nona	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Al to amis a l'é andà a ca ier e stamatin a j'é rivà la granda	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'L to amis l'è naci cà jarsera e stamatij 'nghè rivaggh la to nona	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U to amigu l'è andò a ca eri, e stamatina l'è rivò to nonna	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al to amigh l'è andà a ca ier e stamatina è rivà so nona	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U toe amigu u l'è anou a cà vei, e stamattina a l'è arrivè toe nonna	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El to amico l'è nà a casa algeri e 'stamatina è arivà to nona	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El to socio 'l è dut a casa 'nier, 'ncoi dadoman 'l è lugà to nona	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		E tu amig le andè a ca iir, stamatena le arivat la tu nona	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U to amigu l'è anò a cà vei e stamatin l'ariò t so	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El to amì el è laat a ciasa ier, e uè di matina e jè rivada to nona	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Er tu amico è andato a casa ieri e stamattina è arrivata la tu nonna	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur to soci l'è na a cà ier e stamatin l'è rivada ra tu nona	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		El to amigo l'e ndat casa ieri e stamatina l'e rivada to nona	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U to amigu l'è andò a ca vei e stamattin l'è ariò a to nonna	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U to amigu u l'è andetu a ca ieri e stamattin u l'è rivun to nonna	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Il tuo amico l'è andato a casa ieri, e stamattina l'è arrivata la tu nonna	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E tu amig l'è andé a cà ir e stamatena l'è ariveda la tu nona	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		O te amigo i è endà a ca aiei, e stamatin l'è rivà te nona	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al to amis l'è naa a cà ieer, e stamatina a l'è rivada la tua nona	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ul to amis a l’è naa a cà iee, e stamattina a l’è rivada la tua nona	Lecco	Lecco,Lecco,Lombardia	Orientale	
		el to amis l'è 'ndà a ca ier e stamatina l'e rivà la tua nona	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El to amico sè andà ca a ieri, e stamatina se rivà to nona	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al to socio l'e nat a cà ier e sta dumà l'e riada la tua nona	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al tu amich l'è 'nda a ca' ier e stamatina è rivà tu nona	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		(El) to amigo sè 'ndà casa ieri, e stamatina sè rivà to nona	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El to amis l è andà a ca ier e stamatina gh è rivà l atua nona	Milano1	Milano,Milano,Lombardia	Occidentale	
		El to amis l'è andà a ca ier, e stamatina ghe riva la tua nona	Milano2	Milano,Milano,Lombardia	Occidentale	
