Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		L’ho vista algèri	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E l'eu 'viscta ieri	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A l'ho vista aiei	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		L'o vista vei	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		L'o vista (vusta) vej	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A l'ho ista ier	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic clit | aux A | avv temp | clit 3 | clit femm | clit ogg dir | clit sogg espl | fless 1 | indic pass pross | ogg dir | ogg femm | ogg sing | pro | trans | 
		A l ò vesta air	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(mi) a l'ò vista jer	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E 'l l'on vista ier	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J'ò vustala jera	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A l'ho vista eri	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		L'ho vesta ier / A l'ho vesta ier	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		L'o vista vei	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		L'ho vista algeri	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		L'ai vista 'nier	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A lo vesta iir	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		L'ò usta vei	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		L'ai vioduda ier	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') lo vista ieri	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'u vista ier	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'ho vista ieri	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		L'o vista vei	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		L'ò vista ieri	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) l'ho vista ieri?	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A l'ho vesta ir	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A l'ò vista aiei	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		L'ho veduda ier	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A l’ö vesuda ieer	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A l'o veduda ieer	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La go vista ieri	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'ho ista ier	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A l'u vista ier	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		La go vista ieri	Mestre	Venezia,Venezia,Veneto	Lagunare	
		l u vista ier	Milano1	Milano,Milano,Lombardia	Occidentale	
		L'u vista ier	Milano2	Milano,Milano,Lombardia	Occidentale	
		L u vista ìer	Milano4	Milano,Milano,Lombardia	Occidentale	
		L'hai vioduda ier	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'hai vist-lo jer	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I'heu vistla jer	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		L'ho vista ier	Monno	Monno,Brescia,Lombardia	Orientale	
		L'hai vista aeri	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		L'ho vista ieri	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		La go vista ieri	Padova1	Padova,Padova,Veneto	Meridionale	
		A go vista ieri	padova2	Padova,Padova,Veneto	Meridionale	
		A go vista ieri	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		La go vista ieri	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		L'ho vista ier	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A ro vista seira	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		La go vista ieri	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A l’ei vîto ie	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Lo vista vei	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		La hai viduda ier	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'ho vesta ir	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		E l'ho vista aii	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l ha vista ier	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I'l l'ho vista jer	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		L'ai vito ier	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		L'ho vista ieri	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		(E)a go vista jeri	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I l'ai viduda ier	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		A go vista ieri	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		A go vista ieri	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I l'hai vədula ier	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai vist-la ier	Torino	Torino,Torino,Piemonte	Alto piemontese	
		l'hai vistla jer	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai veddula jer	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai vistla jer	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I l'ho vistla jer	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such vistara jer (ho vistara jer )	Trecate	Trecate,Novara,Piemonte	Novarese	
		'A go vista ieri	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		La go vista ieri	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		La go vista ieri	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		L'on vista seira	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		A lo vista ier	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'o ista ier	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	12.0	Ne ho viste poche, di case così belle				 | acc partic clit | agg | aux A | avv altri | clit ne | fless 1 | indic pass pross | partic | PP | PP gen | PP indef | PP plur | pro | QP ogg dir | trans | 
		N'ho idut pochi de ca iscè beli	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Te ‘n vedi poche de case si bèle.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ho vist poche case così bèle.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No vist poche de case sì bele.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E n'eu visct poche ed co acscì bale	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A no visto poga dià ca così beia	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Nu n'o vistu guei de che cuscì bele	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		No viste (vuste) poche cuscì bele	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A no iste poche, ad ca acsita bele	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic clit | agg | aux A | avv altri | clit ne | clit sogg espl | fless 1 | indic pass pross | partic | PP | PP gen | PP indef | PP plur | pro | QP ogg dir | trans | 
		Dal ca asse beli a i n ò vest pochi	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Dil cà csì beli n'ò vist pochi	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E n'on visti pochi ca paré bele	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J'ò vustunu pochi d'caj 'nsé beli	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A n'ho vistu poche et cai gleascì belle	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		En hoo vist pochi (pughi) d'li ca così (tse) bele	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		De cose cuscì bele n'ò viste poche	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		N'ho vist poche, case sì bele	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Ghe 'n ai vist poche case cosita bele	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A no vest poki dal ca acse beli	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		N ò ustu poche de ché cusì bele	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O ud ai visdudis pocis, di ciasis cussì bielis	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') n'ho viste poche di case belle così	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		(a) n'u vist poch da cà nscì bei	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Ghe n'ho vist poche de cose bee cusì	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		N'o ustu poche de ca cuscì belle	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A ne ho vistu poche de ca cuscì belle	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		E ni ho viste poche di case così belle	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A n'ho vest poch, d'al ca' accè beli	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A n'ò viste poghe de ca così bele	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A n'ho vedu posc de ca insci bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A no vedu poch de cà insci bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No vedu pochi de ca insce bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ghi gne go viste poche de case cossi bele	Longare	Longare,Vicenza,Veneto	Meridionale	
		N'ho iste poche de cà isé bele	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A 'n u vist  pochi ad li casi acsì beli	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghe ne go viste poche di case cussi bele	Mestre	Venezia,Venezia,Veneto	Lagunare	
		(A) n u vist poc de ca insi bei	Milano1	Milano,Milano,Lombardia	Occidentale	
		Nu vist poc de ca inscì bei	Milano2	Milano,Milano,Lombardia	Occidentale	
		N u vist pok de ka iušì bel	Milano4	Milano,Milano,Lombardia	Occidentale	
		O hai viodudis pucis ciasis cusi bielis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I l'hai vist-ne poche 'd ca bele parej	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I j'heu vist-ne poche, ed ca bele parej	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		N'ho vist mia tate ca 'nse bele	Monno	Monno,Brescia,Lombardia	Orientale	
		Ne hai vist poche de case sì bele	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Ghe n'ho viste poche, de case cossì bee	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe n'o visto poche de case cussì bee	Padova1	Padova,Padova,Veneto	Meridionale	
		Ne go viste poche de case cussì bee	padova2	Padova,Padova,Veneto	Meridionale	
		An dai vidudis pocis di ciasis cussì bielis	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ghe ne go viste poche, de caze così bele	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		'Lo vistne ed ca bele parej	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A n'o vist poche d ca csì belle	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Ne o viste poche de case cussì bee	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A n’ei vî poque,’d meisoun ossí bale	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ne o vistu poche cà cuscì belle	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E' nd'ai vidudis	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ai no vest pochi ad chesi ise beli	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		De ca cuscì bele e n'ho viste poghe	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		N'ai viste poche ca bele parei	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I 'n n'ho viste poche, ed ca csì bele	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		N'ai pa vit gaire de meizoun bella parelh	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Ne ho viste poche de case sì bele	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Ghe ne go viste poche de case cussì bee	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I nd ai vidudis pucjs, di cjasis cussì bielis	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ghe ne go viste poche de case cussì bee	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ghi no viste poche de case cussì bee	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I'n n'hi viste-ne pòche, əd ca bele parej	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai vistne poche 'd ca bel parej	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai veddune poche 'd ca bele parej	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I n'hai vistne poche, 'd ca bele parej	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I l'ho vistni pochi 'd ca beli parej	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such vistana poch ad ca bei insi ( insi bei)	Trecate	Trecate,Novara,Piemonte	Novarese	
		Ghe ne go viste poche de case cussì bele	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Mi ne go viste poche de case cussì bele	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ghi n'ho viste poche de case cussi bele	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		N'on vistu poche de cae cuscì bele	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		No vest pochi da ca isce beli	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		N'o ist poche de cà 'nse bele	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	14.0	Il basilico e` sempre cresciuto bene qui				 | acc partic sogg | aux E | avv loc | avv mod | avv temp | ergat | fless 3 | indic pass pross | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | 
		Al basilic l'è sempri cresut be chilò	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El basilico l’è sempre vegnù su bem chi.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi el basilico l’è sempre cresù ben	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El basilico l’è sempre cresù ben chi.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Er bajaricò u l'à d' lungh chersciu baign chi	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Er baserco g'è sempre cresù bien chi	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U bazeicò u g'è de lungu cresciuu ben chicuscì / Chicuscì u bazeico u g à de lungu guentau	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U basaiko l'è sempre cresciuu ben chi	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al basilic l'e' semper carsest ben chi	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | aux E | avv loc | avv mod | avv temp | clit sogg espl | clit sogg espl | ergat | fless 3 | indic pass pross | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | 
		Cuè al basalecc l è semper carsò ban	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Chi al basalich l'è sempar carsù ben	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Al basilico a l'é sempa cressu ben belessì	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		'L basilicu l'è sempri craso pulidu ch'insè	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Ei basciaricò l'è sempre cresciù ben chi	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al basilic l'è semper carsì ben che	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Chi, u batsciaicò u l'è sempre cresciù ben	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El basilico l'è sempre cresù ben chi	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		'El basalico 'l è semper cresù ben qua	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A que e basilic le sempra carsù ben	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U basaiko l'è sempre egnuu ben	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		E basili l è simpri crsuut ben culì	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Er basilico l'è sempre cresciuto bene qui	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur basilich l'è sempro gnut sù ben chì	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		El basilico l'e sempre cresest ben qua	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U basciacò l'è cresuu sempre ben chi	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U baxiricò u 'lE sempre cresciu ben chì	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Il basilico l'è sempre cresciuto bene qui	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E baselg l'è sempar carsù ben aquè	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		'R baserco i è senpre cresù ben chì	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ul basilic a l è semper cresù ben che	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El basilech l'è semper cresu ben che	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al basilico l'è semper cresù ben che	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El basilicon sè sempre cresù ben chi	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al basilico l'è semper gnit so be, che	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al basalich l'è sempar cresù ben chi	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El basilico sè sempre cresuo ben qua	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El basilic l è semper cresù ben chi	Milano1	Milano,Milano,Lombardia	Occidentale	
		El basili l'è semper cresù ben chighinscì	Milano2	Milano,Milano,Lombardia	Occidentale	
		El bazilik l e semper kresü' ben ki	Milano4	Milano,Milano,Lombardia	Occidentale	
		El basili a l'è simpri cresut ben culì	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		'L basilico a l'è sempre vnu bin belessi	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Er basirico o l'e' semp chersu' ben belessi'	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Chilò 'l basilico l'è semper vugnu so bel morbio	Monno	Monno,Brescia,Lombardia	Orientale	
		El basilico l'è sempre vegnù bel chi	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El basilico l'è sempre cressuo ben qua	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U baxaicò u l'è sempre cresciuu ben chì	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El basilico ga sempre cresù ben /se sempre cresuo ben	Padova1	Padova,Padova,Veneto	Meridionale	
		El basiico ze cressuo ben qua	padova2	Padova,Padova,Veneto	Meridionale	
		Il basili al è crisut ben chi	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El basilico el ze sempre cresuo ben qua	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		'L pransummu a l'è chersu bin beleà	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Er baziaricò l'è sempre vgnu ben qui	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		El basilico le sempre cresuo ben qua	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Al basilicó oul o tjoû creissú bian itjí	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U bazaicò u l'è sempre cresciuu ben chi	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Ca el basili el è simpri vignut su ben	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
