Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		A i al voi der par Nadel	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		A gal voi dar par Nadal	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E veuj dagli per Natal	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		I vori degu par nadal	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A voiu dailu per Natole	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A veui dagal par Nadal	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ghou voegiu dae pe Natale	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Voi darghelo per Nadal	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Voi ghe 'l dà par Nadal	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A je voi de par Nadel	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		G u ogiu da pe Natale	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O nei daigilu par Nadaal	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') glielo voglio dà pe Natale	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Voi dagal par Natal	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Vui dargheo par Nadal	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		G'u ol'u da pe Natale	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A gh'è l'oiu dò pe Dinò	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Gielo voglio dare per Natale	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A iè voi dé par Nadel	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A gh'er vogio die pe Nadà	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A vorì dagel per Nadaa	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A vori dagel per Nadae	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Vori daghel per Natal	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ghe (l)o vojo dare par Nada(l)e	Longare	Longare,Vicenza,Veneto	Meridionale	
		Hoi daghel per nedal	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Agh'al voi dar par Nadal	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghelo voio dare par Nadal	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Vori daghel per Natal	Milano1	Milano,Milano,Lombardia	Occidentale	
		Vori daghel per Natal	Milano2	Milano,Milano,Lombardia	Occidentale	
		Ge le vöri da / Ge l vöri dag pu Nadàl	Milano4	Milano,Milano,Lombardia	Occidentale	
		O vuei daiel par Nadal	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Veuj dejlo per Natal	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I veuj deilo per NAtal	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Me oi daiel par Nadal	Monno	Monno,Brescia,Lombardia	Orientale	
		Gh'el voi dar per Nadal	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Voe dargheo par Nadal	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A gh'u voju da pe Natale	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe lo vojo dare par Nadale /Vojo darghelo par Nadale	Padova1	Padova,Padova,Veneto	Meridionale	
		Gheo vuio dare par Nadae	padova2	Padova,Padova,Veneto	Meridionale	
		I lu voi da par Nodal	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Voio darghelo per NAdal	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		J vej deilu per Natal	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A i li voi de per natal	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Vui dargheo par Nadal	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A vorou dounâ-lhou per Charande	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ge u voggiu da pe Natale	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O uei dajel par Nadal	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A ie voi de per Nadel	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		E gh'er vogiu daa da Nadau	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Voi deilu per Natal	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I veuj dailo per Natal	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		I veuj dailo per Natal	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		I veuj dailo per Natal	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Li lou veui dounà per Denal	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Voi darghelo per Nadal	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Vojo dargheo a Nadae	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I voi dajlu par Nodal	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Voio dargheo per Nadae	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ghe o vojo dare par Natae/ Vojo dargheo	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I-j lo veuj deé pər Natal	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I-j veuj dej-lo pər Natal	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I veuj dejlo per Natal	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I veuj dejlo per Natal	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I-j lo veuj dè a NAtal (i veuj dejlo)	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I veuj dailo per Natal	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		I vo devru  par Nadal	Trecate	Trecate,Novara,Piemonte	Novarese	
		Vojo dargheo par Nadal	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Ghe lo voio dar per Nadal	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Voio darghelo par Natale	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		G u voiu dà pe Natale	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ole daghel per Nadal	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	50.0	Ti ha voluto telefonare a tutti i costi				 | aux A | clit 2 | clit climb | clit indir | indic pass pross | inerg | inf sempl | ogg indir | PP | PP def | PP plur | pro | QP aggiunto | volere | 
		Al ta vulut telefuna a tuti i costi	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		L’ha volest telefonar a tuti i costi.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Frase non tradotta	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El t’ha volù telefonar a tuti i costi.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U t'ò vusciu telefunee a tucci i cuscti	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		G'ià osù telefonate per forza	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		T o vusciuu telefunà a tute e manee	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U t'à insciuu telefunà a tut i cunti	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al ta vlest telefunar a tuti i costi	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | clit 2 | clit climb | clit indir | clit sogg espl | clit sogg espl | indic pass pross | inerg | inf sempl | ogg indir | PP | PP def | PP plur | pro | QP aggiunto | volere | 
		L a vlò telefoneret a tott i cost	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Al tà vlest telefonar par forza	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A l'ha vorù telefonati an tuti ij maneri	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		L'à vurso telefuneti a tucci i custi	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U t'ha vusiù telefunò a tucci i custi	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al t'a vuri telefona par forsa	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U t'a osciu telefunae a tutti i custi	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El t'ha volest telefonar a tuti i costi	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		'l a volest te telefonà par tuti i stichi	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U ta vlu telefonè a toti i cost	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U t'à vusuu telefunà a tuti i cunti	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El a uluut telefonati a duć i cosć	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') t'ha voluto telefonà a tutti i costi	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'a vorsut telefunatt  tucc i costi	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'ha volet telefonarte a tuti i costi	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U t'a vusuu telefunà pe forsa	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U ta osciuu telefunò a tutti i custi	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) t'ha voluto telefonare a tutti i costi	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U t'ha vulù telefuné a tot i cost	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I t'à vosù telefonae a ogni manea	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		L’ a vurù telefunat a tuch i cust	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La vurù telefunat a tuch i cust	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El t'a volù telefunà a tuti i costi	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La/el gà voludo te(l)e fonare a tuti costi	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'ha ulut ciamat par forsa	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al t'a vulì telefunar a tuti i cust	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El te ga vosuo telefonar a tuti i costi	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El t a vurù telefunà per forsa	Milano1	Milano,Milano,Lombardia	Occidentale	
		U vurù telefunat a tuti i costi	Milano2	Milano,Milano,Lombardia	Occidentale	
		El t a vurü' telefunà a tüt i kust	Milano4	Milano,Milano,Lombardia	Occidentale	
		L'a volut telefonati a duc i cost	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'ha vorsù telefonete a tuti ij cost	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O j'ha volù telefoné a tuti ij cost	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		L'ha ulu telefonat a tucc i costi	Monno	Monno,Brescia,Lombardia	Orientale	
		El t'ha volù telefonar a tuti i costi	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El te ha vossuo teefonare a tuti i costi	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U t'ha vusciuu telefuna a tutti custi	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El te ga vossudo telefonare a tuti i costi / El ga vossudo telefonarte	Padova1	Padova,Padova,Veneto	Meridionale	
		El te ga vossuo teefonare a tuti i costi	padova2	Padova,Padova,Veneto	Meridionale	
		Ti ai vulut telefonà a ducju i cosc'	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El ga voluo telefonarte a tuti i costi	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'a vulute telefunè a tuti i cust	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A t'ò vusciu telefuné a tucci i custi	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		L'à vossuo teefonarte a tutti i costi	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Oul o vougú telefounâ-te a touforso	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U l'a vusciuu telefunate a tutti i custi	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		A la ulut telefonà a duc i cost	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		U t'a vlu telefonè a tot i costi	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I t'ha ausù telefunaa a tuti ii custi	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'ha vursù telefunete e tuti i cust	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'ha vorsù telefonate a tuit ij cost	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A t'à voulgù telefounà a tu li pree	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		El t'ha volù telefonar a tuti i costi	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		El te ga vossuo (voesto) telefonar a tuti i costi	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al à vulut telefonati a ducju i cosc'	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El ga vossuo teefonarte a tutti i costi	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El ga voesto teefonarte a tuti i custi	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'ha vorsute telefoné a tuti ij cost	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha volute telefonè an tute le manere	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha vorsute telefonè a tuti y cost	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha vorsute ciamè a tuti ij cost	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'han avrì telefonati a tucc ij cost	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è vurù telefunèta a tucc i cust	Trecate	Trecate,Novara,Piemonte	Novarese	
		El ga vossuo telefonarte a tutti i costi	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Te me ga voludo (volesto, vosudo) telefonar a tuti i costi	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El ga volesto telefonarte a tuti i costi	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U t'à vusciuu telefunà pe forsa	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'a ulì telefunat a tucc i costi	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	53.0	Ci ha voluto fare uno scherzo				 | aux A | clit 4 | clit climb | clit indir | fare | fless 3 | indic pass pross | inf sempl | ogg dir | ogg indef | ogg indir | ogg masch | ogg sing | pro | trans | volere | 
		La vulut fam en schers	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		I ha volest farme en scherz.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		I ha volù farme en scherz.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El n'ha volù far en scherz.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		U l'ò vusciu fene'n ischerz	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		I na osù fae ne scherzo	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U l a osciuu cugiunalu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U n'à insciuu fa un schersu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al sa vlest far un scherzi	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | clit 4 | clit climb | clit indir | clit sogg espl | fare | fless 3 | indic pass pross | inf sempl | ogg dir | ogg indef | ogg indir | ogg masch | ogg sing | pro | trans | volere | 
		Al s a vlò fer un scherz	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		L'a vlest faras an scherz	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		A l'ha vorù fani ne schers	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		L'à vurso feni 'n scherzu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U n'ha vusju fo in scherzu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A sa vuri fa 'n scherz	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U l'ha osciu faene in schersu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El n'ha volest far en scherz	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		'l à volest ne fa en tiro	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U sa vlu fe un scherz	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U n'à vusuu fa in schersu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El a uluut fanus un scherz	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E' ci à voluto fà uno scherzo	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'a vorsut famm un scherz	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'ha volest farne un scherzo	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		I n'an osciuu fane in schersu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U na osciuu fò un schersu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) ci ha voluto fare uno scherzo	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		U s'ha vlù fé un scherz	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I n'à vosù fae en scherso	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al ga vuran fac un scherz	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a voru fam un scherz	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al ga vuruu fac un scherz	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La /el ga vo(l)udo farne on scherso	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'ha ulut fan an schers	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al gh'a vulì faras an schers	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		El ga vosuo farne un scherso /?? El ne ga vosuo far un scherso	Mestre	Venezia,Venezia,Veneto	Lagunare	
		L a vurù fag un schers	Milano1	Milano,Milano,Lombardia	Occidentale	
		L'a vurù fam un schers	Milano2	Milano,Milano,Lombardia	Occidentale	
		N (g?) an vurü' fa un skers	Milano4	Milano,Milano,Lombardia	Occidentale	
		E l'a volut fa un scherz	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'ha vorsù fene ne schers	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		O j'ha volù fé ne schers	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		L'ha ulu fam 'n schers	Monno	Monno,Brescia,Lombardia	Orientale	
		El m'ha volù far en scherz	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		El ne ha vossuo far un scherso	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U n'ha vusciuu fa in schersu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		I ga vossudo farne un scherso	Padova1	Padova,Padova,Veneto	Meridionale	
		El me ga vossuo fare un scherso	padova2	Padova,Padova,Veneto	Meridionale	
		Al à vulut fami un schers	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I ga voluo farne un scherso	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'a vursume fe 'n schers	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U n'a vusciu fe ne scherz	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		L'a vossuo farne un scherz	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Oul o vougú fâ-nou in asquers	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U n'a vusciuu fa in schersu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		A là ulut fanus un scherz	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Us a vlu fe un scherz	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I n'ha ausù faa n schersu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'ha vursu fene ne schers	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'ha vorsù fane ne schers	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
