Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
1.0	12.0	Ne ho viste poche, di case così belle				 | acc partic clit | agg | aux A | avv altri | clit ne | fless 1 | indic pass pross | partic | PP | PP gen | PP indef | PP plur | pro | QP ogg dir | trans | 
		N'ho idut pochi de ca iscè beli	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Te ‘n vedi poche de case si bèle.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ho vist poche case così bèle.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No vist poche de case sì bele.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E n'eu visct poche ed co acscì bale	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A no visto poga dià ca così beia	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Nu n'o vistu guei de che cuscì bele	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		No viste (vuste) poche cuscì bele	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A no iste poche, ad ca acsita bele	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic clit | agg | aux A | avv altri | clit ne | clit sogg espl | fless 1 | indic pass pross | partic | PP | PP gen | PP indef | PP plur | pro | QP ogg dir | trans | 
		Dal ca asse beli a i n ò vest pochi	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Dil cà csì beli n'ò vist pochi	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E n'on visti pochi ca paré bele	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J'ò vustunu pochi d'caj 'nsé beli	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A n'ho vistu poche et cai gleascì belle	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		En hoo vist pochi (pughi) d'li ca così (tse) bele	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		De cose cuscì bele n'ò viste poche	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		N'ho vist poche, case sì bele	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Ghe 'n ai vist poche case cosita bele	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A no vest poki dal ca acse beli	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		N ò ustu poche de ché cusì bele	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O ud ai visdudis pocis, di ciasis cussì bielis	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') n'ho viste poche di case belle così	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		(a) n'u vist poch da cà nscì bei	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Ghe n'ho vist poche de cose bee cusì	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		N'o ustu poche de ca cuscì belle	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A ne ho vistu poche de ca cuscì belle	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		E ni ho viste poche di case così belle	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A n'ho vest poch, d'al ca' accè beli	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A n'ò viste poghe de ca così bele	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A no vedu poch de cà insci bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No vedu pochi de ca insce bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A n'ho vedu posc de ca insci bei	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ghi gne go viste poche de case cossi bele	Longare	Longare,Vicenza,Veneto	Meridionale	
		N'ho iste poche de cà isé bele	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A 'n u vist  pochi ad li casi acsì beli	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghe ne go viste poche di case cussi bele	Mestre	Venezia,Venezia,Veneto	Lagunare	
		(A) n u vist poc de ca insi bei	Milano1	Milano,Milano,Lombardia	Occidentale	
		Nu vist poc de ca inscì bei	Milano2	Milano,Milano,Lombardia	Occidentale	
		N u vist pok de ka iušì bel	Milano4	Milano,Milano,Lombardia	Occidentale	
		O hai viodudis pucis ciasis cusi bielis	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I l'hai vist-ne poche 'd ca bele parej	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I j'heu vist-ne poche, ed ca bele parej	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		N'ho vist mia tate ca 'nse bele	Monno	Monno,Brescia,Lombardia	Orientale	
		Ne hai vist poche de case sì bele	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Ghe n'ho viste poche, de case cossì bee	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		omessa	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe n'o visto poche de case cussì bee	Padova1	Padova,Padova,Veneto	Meridionale	
		Ne go viste poche de case cussì bee	padova2	Padova,Padova,Veneto	Meridionale	
		An dai vidudis pocis di ciasis cussì bielis	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ghe ne go viste poche, de caze così bele	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		'Lo vistne ed ca bele parej	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A n'o vist poche d ca csì belle	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Ne o viste poche de case cussì bee	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A n’ei vî poque,’d meisoun ossí bale	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ne o vistu poche cà cuscì belle	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E' nd'ai vidudis	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ai no vest pochi ad chesi ise beli	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		De ca cuscì bele e n'ho viste poghe	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		N'ai viste poche ca bele parei	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I 'n n'ho viste poche, ed ca csì bele	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		N'ai pa vit gaire de meizoun bella parelh	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Ne ho viste poche de case sì bele	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Ghe ne go viste poche de case cussì bee	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I nd ai vidudis pucjs, di cjasis cussì bielis	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Ghe ne go viste poche de case cussì bee	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Ghi no viste poche de case cussì bee	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I'n n'hi viste-ne pòche, əd ca bele parej	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai vistne poche 'd ca bel parej	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I l'hai veddune poche 'd ca bele parej	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I n'hai vistne poche, 'd ca bele parej	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I l'ho vistni pochi 'd ca beli parej	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Such vistana poch ad ca bei insi ( insi bei)	Trecate	Trecate,Novara,Piemonte	Novarese	
		Ghe ne go viste poche de case cussì bele	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Mi ne go viste poche de case cussì bele	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ghi n'ho viste poche de case cussi bele	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		N'on vistu poche de cae cuscì bele	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		No vest pochi da ca isce beli	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		N'o ist poche de cà 'nse bele	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	19.0	Avendo la maestra parlato solo con te, non sapeva tutto				 | aux A | aux to C | avv altri | fless 3 | gerundio composto | indic imperf | inerg | negaz prev | ogg indef | PP | PP def | PP sing | pro | QP ogg dir | sogg def | sogg femm | sogg nom | sogg postaux | sogg sing | subord | trans | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Sicome la maestra l’ha parlà sol con ti no la saeva tut.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No la podeva saver tut la maestra perché l’ha parlà sol con ti	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Siccome la maestra l’aveva parlà sol con ti, no la saveva tut.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Scicume ra maistra a l'o parloo sul cun ti, an soova tutt	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A mestra la ne sava tuto perché l'a parlà solo con te	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Detu che a meistra a l'eiva parlau sulu che cun ti a nu saveiva guei ninte	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Avendu  a mestra parlon sulu cun ti a nu savea tutu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Aendag la maestra cacara' sol cun ti, l'an saea gent	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | aux to C | avv altri | clit sogg espl | clit sogg espl | fless 3 | gerundio composto | indic imperf | inerg | negaz prev | ogg indef | PP | PP def | PP sing | pro | QP ogg dir | sogg def | sogg femm | sogg nom | sogg postaux | sogg sing | subord | trans | 
		La maestra l avea scours soul con te, la n pseva brisa savair incossa	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Sicom la maestra l'à ciacarà sol con ti, l'an pudea minga saver tut	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		La maestra, avend mach parlà con ti, a savea gnin tut	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Se la maestra l'à parlà manumà 'nsomma té, la saviva mja tuttu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Avendo a mestra parlò sulu con ti, an sajeiva tutto	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		omessa	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Sicumme a mestra a l'aia parlou sulu cun ti a un poia sai tutt	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		La maestra la eva parlà sol con ti e no la saeva tut	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Da che l'avea descorest sol che con ti, no la savea tut	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Avend la maestra scors sol cun te, lan saveva tot	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		a mestra a l'eia parlò sulu cun tì e anu seia tutu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Vint la mestra ciacaraat nome cun te, no saveva duut	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Siccome la maestra aveva parlato con te e basta, e' un sapeva tutto	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Vist che ra maestra l'a parlat duma cun tì, la seva mign tutt	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Sicome la maestra la vea parlà solche co ti, no la savea tut	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		A meistra, d'aì parlò sulle cun ti, nu saveiva tuttu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Pe avei a meistra parlun sulu cun ti, a nu saxeiva tuttu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Avendo la maestra parlato solo con te, la non sapeva tutto	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Avend la maestra parlé sol cun te, l'an saveva tot	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		DAto che a maistra l'à parlà solo con te, la ne saveva tuto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		La maestra la sera minga tuch parché l’eva parlaa duma cun te	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La maestra la sera minga tuch perché l'eva parlaa duma cun te	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Dal moment che la maestra l'avea parlà duma cun te, la sera giamò tot	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La maestra la gavea parlà so(l)o con ti e no (l)a savea mia tuto	Longare	Longare,Vicenza,Veneto	Meridionale	
		Sicome la maestra l'ha parlat apena con te, la sea mia tut	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Sicume la maestra l'a parlà sul cunti, la saveva mia tut	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Vendo parlà, la maestra, solo con ti, no la saveva tuto	Mestre	Venezia,Venezia,Veneto	Lagunare	
		La maestra l a parlà cun tì e la saveva no tut	Milano1	Milano,Milano,Lombardia	Occidentale	
		Sicume la maestra l'a parlà duma cin ti, la saveva no tuscos	Milano2	Milano,Milano,Lombardia	Occidentale	
		Kul fat ke la maestra l a parlà dumà kun ti, la saveva minga tüt	Milano4	Milano,Milano,Lombardia	Occidentale	
		Vent la mestra ciacarat sul cun te, no saveva dut	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Vist che la maestra a l'ha parlà mach con ti, savia nen tut	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		La maestra a j'ava mach parla' con ti, a sava pa tut	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		La maestra l'ea ciacolà apena nsema te e la sea mia tut	Monno	Monno,Brescia,Lombardia	Orientale	
		A aver la maestra parlà sol con ti, no la saveva tut	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		? Avendo 'a maestra parlà sol che co ti, no' a savea tut	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Avendu a maistra parlau sulu in cu ti, a nu saxeva tuttu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Vendo la maestra parlà solo co ti, no la saveva tuto	Padova1	Padova,Padova,Veneto	Meridionale	
		Sicome a maestra ga parlà soeo co ti no a saveva tuto	padova2	Padova,Padova,Veneto	Meridionale	
		Parseche la mestre a veve ciacarat dome cun te, nol saveve dut	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Sicome che la maestra la ga parlà solo con ti, no la saveva tuto	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Sicume la maestra a l'a parlà mac cun ti, a savia pa tut	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		DAtu che rra meistra a ra parlò sul cun ti an saveiva tut	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Avendo a maestra parlà sol che con ti, no a savea tut	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Dou mouman quë la meitrë il o parlá maqu’avei tu, i seió pâ tout	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Avendu a meistra parlou sulu cun ti, a nu saveiva tuttu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Dato che la metra e ha ciacarat nome cun te, no saveve dut	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Avend la mestra scours sno sa te, lan savoiva tot	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Scicume aa maistra a l'ha parlà sulu cunte a nu saveiva propriu tutu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Aven la maestra mac parlà cun ti a savia nen tut	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Avend la maestra parlà mach con ti a savia nin tut	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Coum la magistro avio moc parlà oou'tu, i sabio pa tout	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Sicome la maestra l'aveva parlà sol con ti, no la saveva tut	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Sicome che a maestra ga parlà soeo che co ti, no ea saveva tuto	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Vent la mestra fevelat doma chi cun te, 'a no saveva dut	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Sicome a maestra a ga parlà solo co ti, non a saveva tuto	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		A maestra, gavendo parlà soeo con ti, no a saveva tuto	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Sicome la maestra a l'avìa parlà mach ansema a ti, a savia nen tut	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Essend che la magistra a l'ha parla' mach ed ti, a savia pa tut	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Sicome la magistra a l'ha mach parlà con ti, a savia nen tut	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Avend la magistra parlà mach con ti,a savia nen tut	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		La maestra a sava nen tut perché ch'a l'ava parlà mach ansema a ti	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Sicomu 'ra maestra l'è parlà dumà 'nsema ti, a saveva mia tutt	Trecate	Trecate,Novara,Piemonte	Novarese	
		La maestra gà parlà solo co' ti no 'a saveva tuto	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Gavendo la maestra parlà solo con ti, no la saveva tuto	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Sicome la maestra gà parlà solo con ti, non la saveva tuto	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Sicume a maistra a l'à parlau sulu cun tu a nu saveva tutu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		La maestra la saa miga tut perché l'aa parlà apena cu'n te	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	25.0	I ragazzi si sono visti tutti allo specchio				 | acc partic sogg | aux E | clit 6 | clit rifless | fless 6 | PP | PP def | PP loc | PP sing | Q float | sogg def | sogg masch | sogg nom | sogg plur | sogg prev | trans | 
		I bagai i se idut tuc en del spec	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		I putéi i s’è visti tuti en del spègio.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		I putéi i sa vardadi tuti al spègio.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		I ragazzi i s’è vardadi tutti nel spegio.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		I fieuj es son viscti tucci in tu speegg	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		I fanti i sen tuti mià entu specio	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		I figiò se sun amiè tuti intu spegiu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		I regasi i s'en visti (vusti) tuti davanti auu spegiu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		I ragaz i s'e' isti tuti al spec	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic sogg | aux E | clit 6 | clit rifless | clit sogg espl | fless 6 | PP | PP def | PP loc | PP sing | Q float | sogg def | sogg masch | sogg nom | sogg plur | sogg prev | trans | 
		Chi ragazu i s sen vest tott in dal spec	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		I ragazit i s'è vist tuti in t'al spec	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Ij bofi as son vist tuit ant le specc	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		I matai j'on vustisi tucci 'ntal spegju	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		I fioi is son visti tucci an tu speggiu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		I ragas i s'è vist tuti (toeti) al spech	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		I figieu i sè sun amié tutti au speggiu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		I putei i s'ha visti tuti 'ntel spegio	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		I tosat i s'à vardà tuti 'nte 'l specio	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		I burdel i se vest tot in te spec	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
